,Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
218,1606208063,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,518,0,1,0,1606208063808;,518;,1;
219,1606208063,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,538,0,1,0,1606208063813;,538;,1;
220,1606208064,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,568,378,5,3,1606208064016;1606208064037;1606208064084;1606208064573;1606208064575;1606208064591;1606208064631;1606208064654;,106;107;118;142;107;142;106;118;,1;1;2;1;1;2;1;2;
221,1606208065,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606208065136;,32;,1;
222,1606208065,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,744,426,6,3,1606208065166;1606208065190;1606208065231;1606208065322;1606208065343;1606208065384;1606208065677;1606208065694;1606208065735;,142;142;106;142;142;106;142;142;106;,1;2;1;1;2;1;1;2;1;
223,1606208065,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,2854,0,8,0,1606208065756;1606208065760;1606208065763;1606208065766;1606208065773;1606208065776;1606208065780;1606208065784;,384;312;304;348;378;376;380;372;,1;1;1;1;1;1;1;1;
224,1606208066,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,516,523,4,4,1606208066039;1606208066056;1606208066085;1606208066097;1606208066137;1606208066723;1606208066724;1606208066812;,142;142;127;106;138;137;141;106;,1;2;1;1;2;2;1;2;
225,1606208067,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1860,212,3,2,1606208067227;1606208067316;1606208067332;1606208067953;1606208067953;,145;106;106;1366;349;,1;2;2;1;1;
226,1606208068,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,9894,1182,11,6,1606208068003;1606208068102;1606208068146;1606208068187;1606208068947;1606208068966;1606208068967;1606208068967;1606208068967;1606208068968;1606208068969;1606208068977;1606208068978;1606208068978;1606208068978;1606208068997;1606208068997;,371;106;533;106;417;1366;1366;1366;399;126;165;1366;1366;1366;405;126;126;,1;2;2;1;1;1;1;1;1;2;2;1;1;1;1;2;2;
227,1606208068,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,202,0,1,0,1606208068107;,202;,1;
228,1606208069,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,2181,12536,17,29,1606208069009;1606208069009;1606208069009;1606208069009;1606208069010;1606208069010;1606208069010;1606208069010;1606208069010;1606208069010;1606208069018;1606208069044;1606208069051;1606208069051;1606208069056;1606208069056;1606208069057;1606208069061;1606208069062;1606208069062;1606208069062;1606208069065;1606208069065;1606208069065;1606208069132;1606208069132;1606208069172;1606208069173;1606208069209;1606208069209;1606208069214;1606208069215;1606208069215;1606208069215;1606208069215;1606208069215;1606208069257;1606208069257;1606208069323;1606208069323;1606208069324;1606208069335;1606208069335;1606208069335;1606208069336;1606208069377;,491;330;126;126;126;400;251;165;126;126;165;126;359;359;1366;744;126;359;359;126;126;1366;744;126;461;461;126;126;461;461;377;377;126;338;338;126;126;126;321;394;126;321;358;197;126;126;,2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;2;2;1;2;2;1;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;1;1;
229,1606208069,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,202,0,1,0,1606208069131;,202;,1;
230,1606208070,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,126,179,1,1,1606208070069;1606208070110;,179;126;,2;1;
231,1606208070,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,202,0,1,0,1606208070155;,202;,1;
232,1606208071,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,202,0,1,0,1606208071078;,202;,1;
233,1606208071,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1509,410,7,3,1606208071443;1606208071462;1606208071502;1606208071813;1606208071832;1606208071873;1606208071949;1606208071978;1606208071993;1606208071993;,142;142;106;142;142;106;551;126;231;231;,1;2;1;1;2;1;1;2;1;1;
234,1606208071,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606208071690;,32;,1;
235,1606208071,AnonIP1,AnonPort1,AnonIP2,AnonPort2,58,120,0,1,0,1606208071895;,120;,1;
236,1606208072,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3801,2283,12,13,1606208072037;1606208072073;1606208072073;1606208072073;1606208072076;1606208072076;1606208072077;1606208072084;1606208072112;1606208072129;1606208072129;1606208072170;1606208072260;1606208072277;1606208072318;1606208072905;1606208072924;1606208072939;1606208072947;1606208072947;1606208072965;1606208072970;1606208072970;1606208072970;1606208072984;,323;192;294;126;236;165;126;165;126;106;301;106;142;142;106;142;142;162;1366;931;106;126;126;165;162;,1;2;2;1;2;2;1;1;2;2;2;1;1;2;1;1;2;1;1;1;1;2;2;2;2;
237,1606208073,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1891,1898,11,8,1606208073005;1606208073005;1606208073012;1606208073026;1606208073027;1606208073028;1606208073028;1606208073028;1606208073029;1606208073030;1606208073031;1606208073061;1606208073092;1606208073092;1606208073133;1606208073133;1606208073778;1606208073798;1606208073840;,371;371;126;106;521;413;191;126;165;126;165;126;170;170;126;126;142;142;106;,1;1;1;1;2;2;2;1;2;1;1;2;2;2;1;1;1;2;1;
238,1606208074,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1318,840,9,6,1606208074111;1606208074130;1606208074285;1606208074302;1606208074313;1606208074339;1606208074344;1606208074729;1606208074751;1606208074791;1606208074841;1606208074866;1606208074882;1606208074994;1606208074994;,127;138;142;142;127;138;106;142;142;106;174;106;106;231;231;,1;2;1;2;1;2;1;1;2;1;2;2;1;1;1;
239,1606208074,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,140,0,1,0,1606208074558;,140;,1;
240,1606208074,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,160,0,1,0,1606208074560;,160;,1;
241,1606208075,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3200,1796,8,11,1606208075159;1606208075200;1606208075265;1606208075304;1606208075304;1606208075305;1606208075317;1606208075318;1606208075318;1606208075318;1606208075324;1606208075344;1606208075345;1606208075946;1606208075951;1606208075952;1606208075968;1606208075974;1606208075974;,150;106;294;174;174;106;178;157;126;165;165;126;106;745;1366;480;126;126;126;,2;1;2;2;2;1;2;2;1;2;1;2;1;1;1;1;2;2;2;
242,1606208075,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606208075479;,32;,1;
243,1606208075,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,140,0,1,0,1606208075684;,140;,1;
244,1606208075,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,160,0,1,0,1606208075686;,160;,1;
245,1606208075,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,518,0,1,0,1606208075892;,518;,1;
246,1606208076,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,543,1975,4,7,1606208076032;1606208076033;1606208076033;1606208076033;1606208076033;1606208076034;1606208076036;1606208076056;1606208076247;1606208076247;1606208076247;,522;301;197;165;126;126;165;126;486;178;126;,2;2;2;2;1;1;1;2;2;2;1;
247,1606208077,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,357,179,2,1,1606208077002;1606208077043;1606208077995;,179;126;231;,2;1;1;
248,1606208078,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,742,0,2,0,1606208078004;1606208078004;,371;371;,1;1;
249,1606208078,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,140,0,1,0,1606208078551;,140;,1;
250,1606208078,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,160,0,1,0,1606208078553;,160;,1;
251,1606208078,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,518,0,1,0,1606208078759;,518;,1;
252,1606208078,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,538,0,1,0,1606208078764;,538;,1;
253,1606208079,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,660,948,5,6,1606208079138;1606208079230;1606208079261;1606208079296;1606208079491;1606208079493;1606208079569;1606208079642;1606208079682;1606208079944;1606208079966;,164;106;107;118;132;136;106;348;126;127;138;,1;2;1;2;2;1;2;2;1;1;2;
254,1606208080,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,127,138,1,1,1606208080050;1606208080070;,127;138;,1;2;
255,1606208081,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,462,0,2,0,1606208081005;1606208081006;,231;231;,1;1;
256,1606208081,AnonIP1,AnonPort1,AnonIP2,AnonPort2,6,194,157,3,3,1606208081533;1606208081533;1606208081559;1606208081559;1606208081560;1606208081600;,77;77;40;77;40;40;,1;1;2;2;2;1;
257,1606208082,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,162,268,1,2,1606208082939;1606208082985;1606208082985;,162;106;162;,1;2;2;
258,1606208083,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1620,744,8,4,1606208083002;1606208083002;1606208083026;1606208083638;1606208083707;1606208083708;1606208083725;1606208083725;1606208083729;1606208083730;1606208083750;1606208083750;,371;371;106;268;125;125;184;184;127;127;188;188;,1;1;1;1;1;1;2;2;1;1;2;2;
259,1606208084,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1231,297,6,2,1606208084006;1606208084006;1606208084270;1606208084353;1606208084638;1606208084639;1606208084709;1606208084751;,231;231;107;118;268;268;179;126;,1;1;1;2;1;1;2;1;
260,1606208085,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1012,426,7,3,1606208085354;1606208085374;1606208085416;1606208085472;1606208085492;1606208085532;1606208085639;1606208085754;1606208085773;1606208085813;,142;142;106;142;142;106;268;142;142;106;,1;2;1;1;2;1;1;1;2;1;
261,1606208086,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,4102,3358,22,17,1606208086102;1606208086159;1606208086162;1606208086163;1606208086181;1606208086184;1606208086215;1606208086220;1606208086282;1606208086285;1606208086286;1606208086286;1606208086286;1606208086287;1606208086319;1606208086319;1606208086320;1606208086343;1606208086344;1606208086344;1606208086362;1606208086366;1606208086366;1606208086367;1606208086368;1606208086369;1606208086369;1606208086388;1606208086388;1606208086402;1606208086402;1606208086525;1606208086543;1606208086584;1606208086588;1606208086639;1606208086742;1606208086950;1606208086970;,127;138;125;125;581;605;127;118;138;118;106;188;118;118;106;257;138;138;126;208;106;138;138;126;277;126;106;126;126;106;106;142;142;106;107;268;118;1265;126;,1;2;1;1;2;2;1;1;2;2;1;1;2;1;2;2;1;2;1;1;1;2;1;2;2;1;1;2;1;2;1;1;2;1;1;1;2;1;2;
262,1606208086,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,140,0,1,0,1606208086129;,140;,1;
263,1606208086,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,160,0,1,0,1606208086131;,160;,1;
264,1606208087,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,4548,2766,17,16,1606208087007;1606208087007;1606208087087;1606208087087;1606208087087;1606208087087;1606208087088;1606208087088;1606208087096;1606208087115;1606208087225;1606208087246;1606208087288;1606208087357;1606208087443;1606208087485;1606208087685;1606208087702;1606208087744;1606208087943;1606208087948;1606208087948;1606208087963;1606208087963;1606208087985;1606208087985;1606208087985;1606208087989;1606208087989;1606208087989;1606208087990;1606208087990;1606208087991;,231;231;192;192;370;165;126;126;165;126;142;150;106;141;137;106;142;142;106;249;1366;894;126;165;126;126;165;219;200;165;126;126;165;,1;1;2;2;2;2;1;1;1;2;1;2;1;1;2;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;
265,1606208087,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606208087051;,32;,1;
266,1606208087,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,140,0,1,0,1606208087052;,140;,1;
267,1606208087,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,160,0,1,0,1606208087054;,160;,1;
268,1606208087,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,518,0,1,0,1606208087259;,518;,1;
269,1606208087,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,538,0,1,0,1606208087263;,538;,1;
270,1606208088,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1671,1959,9,8,1606208088004;1606208088005;1606208088016;1606208088025;1606208088131;1606208088139;1606208088139;1606208088139;1606208088139;1606208088140;1606208088140;1606208088140;1606208088141;1606208088166;1606208088259;1606208088281;1606208088322;,371;371;126;126;523;394;310;165;165;126;126;138;165;126;142;150;106;,1;1;2;1;2;2;2;2;2;1;1;1;1;2;1;2;1;
271,1606208088,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606208088381;,32;,1;
272,1606208088,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1359,0,4,0,1606208088385;1606208088388;1606208088391;1606208088394;,367;312;303;377;,1;1;1;1;
273,1606208089,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1699,1202,9,8,1606208089303;1606208089321;1606208089362;1606208089476;1606208089493;1606208089535;1606208089627;1606208089645;1606208089686;1606208089917;1606208089918;1606208089918;1606208089919;1606208089926;1606208089945;1606208089949;1606208089970;,142;150;106;142;150;106;142;150;106;178;157;165;126;165;126;664;126;,1;2;1;1;2;1;1;2;1;2;2;2;1;1;2;1;2;
274,1606208090,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,374,1034,3,5,1606208090088;1606208090089;1606208090089;1606208090278;1606208090335;1606208090692;1606208090732;1606208090848;,490;178;126;142;106;142;106;118;,2;2;1;1;2;2;1;2;
275,1606208090,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,140,0,1,0,1606208090123;,140;,1;
276,1606208090,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,160,0,1,0,1606208090124;,160;,1;
277,1606208090,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,518,0,1,0,1606208090228;,518;,1;
278,1606208090,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,538,0,1,0,1606208090233;,538;,1;
279,1606208091,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,507,464,4,3,1606208091407;1606208091424;1606208091425;1606208091466;1606208091504;1606208091522;1606208091525;,150;106;166;106;133;192;118;,1;2;2;1;1;2;1;
280,1606208092,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,280,162,2,1,1606208092526;1606208092939;1606208092984;,118;162;162;,1;1;2;
281,1606208092,AnonIP1,AnonPort1,AnonIP2,AnonPort2,58,120,0,1,0,1606208092990;,120;,1;
282,1606208093,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1191,340,6,2,1606208093038;1606208093038;1606208093080;1606208093080;1606208093088;1606208093089;1606208093120;1606208093121;,371;106;170;170;231;231;126;126;,1;1;2;2;1;1;1;1;
283,1606208094,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,747,828,5,5,1606208094377;1606208094423;1606208094463;1606208094526;1606208094946;1606208094967;1606208094967;1606208094994;1606208094994;1606208094995;,142;142;106;118;255;126;165;195;200;126;,1;2;1;1;1;2;2;2;2;1;
284,1606208095,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1162,1012,9,7,1606208095003;1606208095003;1606208095004;1606208095005;1606208095039;1606208095052;1606208095070;1606208095111;1606208095135;1606208095155;1606208095197;1606208095214;1606208095255;1606208095791;1606208095808;1606208095849;,157;165;126;165;126;142;142;106;127;138;142;142;106;142;142;106;,2;2;1;1;2;1;2;1;1;2;1;2;1;1;2;1;
285,1606208095,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3506,0,10,0,1606208095756;1606208095760;1606208095763;1606208095766;1606208095769;1606208095773;1606208095776;1606208095780;1606208095784;1606208095787;,328;384;312;304;348;324;378;376;380;372;,1;1;1;1;1;1;1;1;1;1;
286,1606208096,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606208096061;,32;,1;
287,1606208096,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,853,463,6,3,1606208096089;1606208096376;1606208096417;1606208096568;1606208096587;1606208096627;1606208096839;1606208096861;1606208096901;,231;179;126;142;142;106;142;142;106;,1;2;1;1;2;1;1;2;1;
288,1606208097,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,496,284,4,2,1606208097592;1606208097619;1606208097661;1606208097926;1606208097944;1606208097984;,142;142;106;142;142;106;,1;2;1;1;2;1;
289,1606208098,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1108,142,5,1,1606208098002;1606208098002;1606208098190;1606208098207;1606208098248;1606208098526;,371;371;142;142;106;118;,1;1;1;2;1;1;
290,1606208099,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1432,850,7,6,1606208099089;1606208099090;1606208099141;1606208099228;1606208099859;1606208099878;1606208099919;1606208099948;1606208099956;1606208099967;1606208099971;1606208099972;1606208099998;,231;231;164;106;142;142;106;452;174;137;126;165;106;,1;1;1;2;1;2;1;1;2;2;2;2;1;
291,1606208099,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,96,0,1,0,1606208099543;,96;,1;
292,1606208100,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1123,2470,9,10,1606208100008;1606208100009;1606208100009;1606208100010;1606208100010;1606208100010;1606208100010;1606208100010;1606208100011;1606208100017;1606208100042;1606208100178;1606208100219;1606208100411;1606208100453;1606208100711;1606208100752;1606208100811;1606208100942;,106;491;126;409;259;244;165;126;126;165;126;150;106;342;106;178;126;136;106;,1;2;1;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;2;
293,1606208100,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1177,0,5,0,1606208100363;1606208100370;1606208100772;1606208100875;1606208100977;,189;510;144;190;144;,1;1;1;1;1;
294,1606208100,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1277,0,5,0,1606208100365;1606208100375;1606208100774;1606208100877;1606208100979;,209;530;164;210;164;,1;1;1;1;1;
295,1606208101,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1603,0,6,0,1606208101083;1606208101184;1606208101387;1606208101394;1606208101490;1606208101592;,190;355;190;459;205;204;,1;1;1;1;1;1;
296,1606208101,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1723,0,6,0,1606208101086;1606208101188;1606208101390;1606208101400;1606208101492;1606208101594;,210;375;210;479;225;224;,1;1;1;1;1;1;
297,1606208101,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606208101181;,32;,1;
298,1606208101,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,4064,3267,12,10,1606208101216;1606208101246;1606208101352;1606208101364;1606208101364;1606208101382;1606208101382;1606208101384;1606208101492;1606208101493;1606208101494;1606208101567;1606208101579;1606208101579;1606208101583;1606208101585;1606208101585;1606208101586;1606208101672;1606208101676;1606208101677;1606208101678;,127;138;106;122;122;519;203;118;118;106;623;106;106;251;157;1366;882;229;106;1366;354;106;,1;2;1;1;1;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;2;1;
299,1606208102,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1547,801,5,5,1606208102100;1606208102119;1606208102213;1606208102215;1606208102256;1606208102939;1606208102951;1606208102970;1606208102987;1606208102987;,231;323;106;301;106;162;725;126;106;162;,1;1;2;2;1;1;1;2;2;2;
300,1606208102,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,475,0,1,0,1606208102209;,475;,1;
301,1606208102,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,495,0,1,0,1606208102213;,495;,1;
302,1606208103,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,4666,1925,11,11,1606208103001;1606208103002;1606208103029;1606208103061;1606208103062;1606208103062;1606208103062;1606208103063;1606208103063;1606208103071;1606208103090;1606208103173;1606208103214;1606208103466;1606208103506;1606208103948;1606208103948;1606208103948;1606208103968;1606208103969;1606208103969;1606208103969;,371;371;106;192;282;165;165;126;126;165;126;174;106;278;106;1206;1366;617;126;126;126;165;,1;1;1;2;2;2;2;1;1;1;2;2;1;2;1;1;1;1;2;2;2;2;
303,1606208103,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,829,0,1,0,1606208103338;,829;,1;
304,1606208103,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,849,0,1,0,1606208103345;,849;,1;
305,1606208104,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1706,2377,8,11,1606208104010;1606208104027;1606208104027;1606208104028;1606208104028;1606208104029;1606208104029;1606208104031;1606208104056;1606208104174;1606208104175;1606208104175;1606208104176;1606208104183;1606208104204;1606208104300;1606208104318;1606208104946;1606208104969;,126;519;381;295;126;165;126;165;126;179;157;165;126;165;126;127;138;745;126;,1;2;2;2;1;2;1;1;2;2;2;2;1;1;2;1;2;1;2;
